Premium feel,"Nothing to say because its iphone- * Best display i ever seen infact better than high end Samsung smartphone, battery quality nice, camera awesome. Upgraded from iphone XR. Trust me guys no any android phone beats iphone in any class. Super feeling to hold, compact Size, premium look. If u are looking for overall beast for moderate to heavy usage go for it without any hesitation. I think price dropped more in future beacause now chip will be made in indian apple factory. I you not use iphone before purchase it then u will see the power of iphone. Only thing u will disappointed with the battery. It will last only 5-6 hrs of moderate use. Using fast charger will reduce the pblm slightly but need for improvement.",64,RED,YES,5,Positive
battery is ok,recently shifted from note series to iphone. Only con i feel is battery dosent last as long as it lasted for my galaxy note 10 lite.prosits An iphonecamera is awsomeface reco is marvelous even in dark it takes fraction of secondssuper light weight. lighter than iphone SE 2020speakers are loud and formedin short if you arent a heavy gamer or youtuber or video fans or anyof these and dont mind charging phone twice a day theres no issue with it,64,RED,YES,5,Positive
Gud,Osm,64,RED,YES,5,Average
"बेहतरीन प्रोसेसर, कैमरा और स्क्रीन के साथ बेहद हल्का","The media could not be loaded.                                                                               ●तथ्य जो आपको पसंद आएंगे:--- प्रोसेसर- कैमरा- रैम मैनेजमेंट- वजन में हल्का- बिल्ट क्वालिटी- फेस रिकग्निशन प्रोसेसिंग( अँधेरे में भी एकदम फ़ास्ट)- वीडियो स्टेबलाइजेशन4k तक मे जबरदस्त, पिक्चर क्वालिटी का दूर-दूर तक कोई मैच नही।●तथ्य जो नापसंद आएंगे:--- बैटरी बैकअप जो थोड़ा कम लगता है।- डिब्बे में चार्जर साथ नही आता, अलग से 2के का खर्चा।- चार्जिंग केबल की क्वालिटी वाहियाद( नई केबल 800-900 रुपए में)।- गेमिंग के लिए स्क्रीन साइज 6.1\' कम है साथ ही बैटरी बेकअप भी।- 3.5mm जैक जैसी काम की चीज़ इसमे नही मिलती।- लाइटनिंग पोर्ट ( यहाँ टाइप सी पोर्ट दिया जा सकता था)",64,RED,YES,5,Average
Superb,Nice,64,RED,YES,5,Positive
Apple is Apple,Very good product,64,RED,YES,4,Positive
Good,Face id,64,RED,YES,4,Average
Good,Nice,64,RED,YES,4,Positive
Just Wow,Just Wow,64,RED,YES,5,Positive
Premium experience,A totally different experience 😍,64,RED,YES,5,Average
Verry good im impressed dis mobile,Veery good,64,RED,YES,5,Positive
Best phone i ever bought,Best phone,64,RED,YES,4,Positive
Fingerprint,Battery life is not good I touch different it process differently difficulty increases in day by day experiences .,64,RED,YES,4.5,Negative
"Overall it’s fine, but quality reduced","I have moved from iPhone 7plus to 12. If u compare the earlier versions quality is been reduced. Sizes are also smaller than before. But off course overall it’s a good buy, however 13 or may be 14 would be better than 12.",64,RED,YES,5,Positive
Excellent product,"The iPhone is so cool & stylish. It\'s fast, has a gorgeous design, good battery backup, excellent photo quality and a lot more! Would definitely recommend it.",64,RED,YES,5,Positive
Best quality phone ever 🔥,Best iphone 🔥Best quality phone ❤️Thank you 😊,64,RED,YES,4,Positive
Excellent Phone,Build Quality ExcellentSpeed ExcellentCamera ExcellentTouch ExcellentSound ExcellentVideo Quality Excellent,64,RED,YES,4,Positive
Camera,Camera was too good . I have an android phone which have 120hz display iPhone 12 have 60hz display but still I can’t find any difference 120 to 60 😂😂,64,RED,YES,5,Positive
100 % original phone,Just packaging could have been better . There was no protection to iPhone box,64,RED,YES,5,Positive
ek dum mast cell,nice phone,64,RED,YES,5,Positive
Intelligence of future,"I was an avid android user for past 25 years. This move to IPhone 12 was a calculative yet bolder definitive move.Let’s look at the some of key pointers here what I saw -- Stunning design and spectacular OLed display pouring out all the vivid colors- Smooth app flow and transitions- Longer battery life 7-8 hrs without automation (best in my usage)-  Camera is just bringing the life out of all the captures you make.*I am using Apple 20w charger which is insane at charging 20-25 percent in 7 mins. So, In 15 mins, you are having half the battery up. Love the border outlay of this beauty. It’s almost a month of usage and I can boldly say, “The best switch one can make”. I know the price tag is always hefty but then you are choosing a long term reliability. Kudos to Apple Inc and Amazon for amazing delivery in 2 days.*Please avoid playing Apple Arcade games as they would drain you battery like anything. In my best guess, It is not rightly optimised for it.*What I come to see is why Apple looked for environmental protection by removing charger and earphones. I guess it should come at a reasonable price then. It really put me off but then you know what the market player is serving.",64,RED,YES,4,Positive
Ok ok thing,If u cn compromise wit d batry den only go fr it..els i dnt think its a bad deal,64,RED,YES,4.5,Negative
"Video quality, Ultra wide  and portrait mode are upto the mark.","The media could not be loaded.                                                                                 First time experiencing with IOS. Allover I would say…. performance, apps optimisation, privacy is amazing.It gives upto 1day battery backup for normal user.Camera quality is really good but sometimes it’s meshed up with post processing.",64,RED,YES,5,Positive
❤️,Great phone❤️,64,RED,YES,5,Positive
Excellent experience,The experience with iphone is amazing..so smooth so fluent in every operation every thing you through at it it will handle it with ease!! Very much satisfied with the phone and amazon for the delivery and everything.. i had received the product on 21feb 2022 and i am writing this review on 27june 2022. I have used this phone for 4months and trust me its a beating beautiful device and iOS operating system is too.,64,RED,YES,4,Positive
Best within this budget for longtime usage,"Was a diehard fan of one plus but later it was acquired by oppo and it lost its authenticity, the next best thing is iPhone it will last you for 5 years minimum without any worries in bloatware and most of all security, it’s an all rounder and better when compared to other phones in the market, it doesn’t slow down after it ages, people still use iPhone 5 till date",64,RED,YES,4,Positive
Brand Speaks,Worth to buy,64,RED,YES,5,Positive
Bought during sale... apple's reliability and brand value and discounted price,"Great product, luckily bought at discounted price",64,RED,YES,5,Positive
Awesome IPHONE,Worth product,64,RED,YES,5,Positive
Awesome,It is a very good and best performance mobile as per the brand …. but i think apple should have to focus on battery for better performance,64,RED,YES,4,Positive
